measurement_index,measurement_time,measurement_type,data_index,F1,F2,F3,F4,F5,F6,F7,F8
169,2025-10-05 21:10:33,LED Only,3,6,44,25,49,79,77,59,33
169,2025-10-05 21:10:33,LED Only,4,6,44,25,49,79,77,59,33
169,2025-10-05 21:10:33,UV Only,0,7,44,25,49,79,77,59,33
169,2025-10-05 21:10:33,UV Only,1,7,44,25,49,79,77,59,33
169,2025-10-05 21:10:33,UV Only,2,0,0,0,0,0,0,0,0
169,2025-10-05 21:10:33,UV Only,3,0,0,0,0,0,0,0,0
169,2025-10-05 21:10:33,UV Only,4,0,0,0,0,0,0,0,0
169,2025-10-05 21:10:33,LED+UV,0,30,40,30,26,16,15,16,9
169,2025-10-05 21:10:33,LED+UV,1,30,40,30,26,16,15,16,9
169,2025-10-05 21:10:33,LED+UV,2,30,40,30,26,16,15,16,9
169,2025-10-05 21:10:33,LED+UV,3,30,40,30,26,16,15,16,9
169,2025-10-05 21:10:33,LED+UV,4,0,0,0,0,0,0,0,0
170,2025-10-05 21:11:34,LED Only,0,30,40,30,26,17,15,16,9
170,2025-10-05 21:11:34,LED Only,1,29,38,29,24,16,14,15,9
170,2025-10-05 21:11:34,LED Only,2,0,0,0,0,0,0,0,0
170,2025-10-05 21:11:34,LED Only,3,6,44,25,49,79,77,59,33
170,2025-10-05 21:11:34,LED Only,4,6,44,25,49,79,77,59,33
170,2025-10-05 21:11:34,UV Only,0,6,44,25,49,79,77,59,33
170,2025-10-05 21:11:34,UV Only,1,6,44,25,49,79,77,59,33
170,2025-10-05 21:11:34,UV Only,2,6,43,25,49,79,77,59,33
170,2025-10-05 21:11:34,UV Only,3,6,43,25,49,79,77,59,33
170,2025-10-05 21:11:34,UV Only,4,6,43,25,49,79,77,59,33
170,2025-10-05 21:11:34,LED+UV,0,0,0,0,0,0,0,0,0
170,2025-10-05 21:11:34,LED+UV,1,28,37,29,24,17,15,16,9
170,2025-10-05 21:11:34,LED+UV,2,28,37,29,24,17,15,16,9
170,2025-10-05 21:11:34,LED+UV,3,28,37,29,24,17,15,16,9
170,2025-10-05 21:11:34,LED+UV,4,30,39,30,26,17,15,16,9
171,2025-10-05 21:12:34,LED Only,0,28,38,29,25,17,15,16,9
171,2025-10-05 21:12:34,LED Only,1,31,39,31,26,17,15,16,9
171,2025-10-05 21:12:34,LED Only,2,31,39,31,26,17,15,16,9
171,2025-10-05 21:12:34,LED Only,3,31,40,30,26,16,15,17,9
171,2025-10-05 21:12:34,LED Only,4,29,37,29,25,16,15,16,9
171,2025-10-05 21:12:34,UV Only,0,29,38,29,24,17,15,16,9
171,2025-10-05 21:12:34,UV Only,1,29,38,29,24,17,15,16,9
171,2025-10-05 21:12:34,UV Only,2,30,39,31,26,17,15,16,9
171,2025-10-05 21:12:34,UV Only,3,30,39,31,26,17,15,16,9
171,2025-10-05 21:12:34,UV Only,4,30,39,31,26,17,15,16,9
171,2025-10-05 21:12:34,LED+UV,0,30,39,31,26,17,15,16,9
171,2025-10-05 21:12:34,LED+UV,1,30,39,30,26,16,15,15,9
171,2025-10-05 21:12:34,LED+UV,2,30,39,30,26,16,15,15,9
171,2025-10-05 21:12:34,LED+UV,3,30,39,30,26,16,15,15,9
171,2025-10-05 21:12:34,LED+UV,4,0,0,0,0,0,0,0,0
172,2025-10-05 21:13:33,LED Only,0,0,0,0,0,0,0,0,0
172,2025-10-05 21:13:33,LED Only,1,0,0,0,0,0,0,0,0
172,2025-10-05 21:13:33,LED Only,2,6,44,25,49,79,77,59,33
172,2025-10-05 21:13:33,LED Only,3,6,44,25,49,79,77,59,33
172,2025-10-05 21:13:33,LED Only,4,6,44,25,49,79,76,59,33
172,2025-10-05 21:13:33,UV Only,0,6,44,25,49,79,77,59,33
172,2025-10-05 21:13:33,UV Only,1,6,44,25,49,79,77,59,33
172,2025-10-05 21:13:33,UV Only,2,6,44,25,49,79,77,59,33
172,2025-10-05 21:13:33,UV Only,3,0,0,0,0,0,0,0,0
172,2025-10-05 21:13:33,UV Only,4,0,0,0,0,0,0,0,0
172,2025-10-05 21:13:33,LED+UV,0,30,39,30,26,16,15,15,8
172,2025-10-05 21:13:33,LED+UV,1,28,37,29,25,17,15,16,9
172,2025-10-05 21:13:33,LED+UV,2,28,37,29,25,17,15,16,9
172,2025-10-05 21:13:33,LED+UV,3,28,37,29,25,17,15,16,9
172,2025-10-05 21:13:33,LED+UV,4,0,0,0,0,0,0,0,0
173,2025-10-05 21:14:34,LED Only,0,0,0,0,0,0,0,0,0
173,2025-10-05 21:14:34,LED Only,1,0,0,0,0,0,0,0,0
173,2025-10-05 21:14:34,LED Only,2,6,44,25,49,79,76,59,33
173,2025-10-05 21:14:34,LED Only,3,6,45,25,49,79,76,59,33
173,2025-10-05 21:14:34,LED Only,4,7,43,25,49,79,77,59,33
173,2025-10-05 21:14:34,UV Only,0,6,45,25,49,79,76,59,33
173,2025-10-05 21:14:34,UV Only,1,6,45,25,49,79,76,59,33
173,2025-10-05 21:14:34,UV Only,2,0,0,0,0,0,0,0,0
173,2025-10-05 21:14:34,UV Only,3,0,0,0,0,0,0,0,0
173,2025-10-05 21:14:34,UV Only,4,0,0,0,0,0,0,0,0
173,2025-10-05 21:14:34,LED+UV,0,30,39,30,26,17,15,16,9
173,2025-10-05 21:14:34,LED+UV,1,29,38,29,25,16,15,16,9
173,2025-10-05 21:14:34,LED+UV,2,29,38,29,25,16,15,16,9
173,2025-10-05 21:14:34,LED+UV,3,29,38,29,25,16,15,16,9
173,2025-10-05 21:14:34,LED+UV,4,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED Only,0,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED Only,1,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED Only,2,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED Only,3,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED Only,4,6,44,25,49,79,76,59,33
174,2025-10-05 21:15:34,UV Only,0,6,44,25,49,79,77,59,33
174,2025-10-05 21:15:34,UV Only,1,6,44,25,49,79,77,59,33
174,2025-10-05 21:15:34,UV Only,2,6,44,25,49,79,77,59,33
174,2025-10-05 21:15:34,UV Only,3,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,UV Only,4,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED+UV,0,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED+UV,1,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED+UV,2,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED+UV,3,0,0,0,0,0,0,0,0
174,2025-10-05 21:15:34,LED+UV,4,28,37,28,24,16,15,15,8
175,2025-10-05 21:16:34,LED Only,0,0,0,0,0,0,0,0,0
175,2025-10-05 21:16:34,LED Only,1,0,0,0,0,0,0,0,0
175,2025-10-05 21:16:34,LED Only,2,6,44,25,49,79,77,59,33
175,2025-10-05 21:16:34,LED Only,3,6,43,25,49,80,77,59,33
175,2025-10-05 21:16:34,LED Only,4,6,45,25,49,79,76,59,33
175,2025-10-05 21:16:34,UV Only,0,6,44,25,49,79,76,59,33
175,2025-10-05 21:16:34,UV Only,1,6,44,25,49,79,76,59,33
175,2025-10-05 21:16:34,UV Only,2,0,0,0,0,0,0,0,0
175,2025-10-05 21:16:34,UV Only,3,0,0,0,0,0,0,0,0
175,2025-10-05 21:16:34,UV Only,4,0,0,0,0,0,0,0,0
175,2025-10-05 21:16:34,LED+UV,0,28,37,29,24,16,14,15,8
175,2025-10-05 21:16:34,LED+UV,1,28,37,29,24,16,14,15,8
175,2025-10-05 21:16:34,LED+UV,2,28,37,29,24,16,14,15,8
175,2025-10-05 21:16:34,LED+UV,3,28,37,29,24,17,15,16,9
175,2025-10-05 21:16:34,LED+UV,4,28,37,29,24,17,15,16,9
176,2025-10-05 21:17:34,LED Only,0,0,0,0,0,0,0,0,0
176,2025-10-05 21:17:34,LED Only,1,0,0,0,0,0,0,0,0
176,2025-10-05 21:17:34,LED Only,2,6,44,25,49,79,77,59,33
176,2025-10-05 21:17:34,LED Only,3,6,44,25,49,79,77,59,33
176,2025-10-05 21:17:34,LED Only,4,6,43,25,49,79,76,59,33
176,2025-10-05 21:17:34,UV Only,0,6,43,25,49,79,76,59,33
176,2025-10-05 21:17:34,UV Only,1,6,43,25,49,79,76,59,33
176,2025-10-05 21:17:34,UV Only,2,0,0,0,0,0,0,0,0
176,2025-10-05 21:17:34,UV Only,3,0,0,0,0,0,0,0,0
176,2025-10-05 21:17:34,UV Only,4,0,0,0,0,0,0,0,0
176,2025-10-05 21:17:34,LED+UV,0,29,39,30,25,16,15,15,8
176,2025-10-05 21:17:34,LED+UV,1,30,39,30,25,16,15,16,9
176,2025-10-05 21:17:34,LED+UV,2,30,39,30,25,16,15,16,9
176,2025-10-05 21:17:34,LED+UV,3,30,39,30,25,16,15,16,9
176,2025-10-05 21:17:34,LED+UV,4,0,0,0,0,0,0,0,0
177,2025-10-05 21:18:35,LED Only,0,0,0,0,0,0,0,0,0
177,2025-10-05 21:18:35,LED Only,1,0,0,0,0,0,0,0,0
177,2025-10-05 21:18:35,LED Only,2,6,45,25,49,79,76,59,33
177,2025-10-05 21:18:35,LED Only,3,6,43,25,49,79,77,59,33
177,2025-10-05 21:18:35,LED Only,4,6,43,25,49,79,76,59,33
177,2025-10-05 21:18:35,UV Only,0,6,44,25,49,79,76,59,33
177,2025-10-05 21:18:35,UV Only,1,6,44,25,49,79,76,59,33
177,2025-10-05 21:18:35,UV Only,2,6,43,25,49,79,77,59,33
177,2025-10-05 21:18:35,UV Only,3,6,43,25,49,79,77,59,33
177,2025-10-05 21:18:35,UV Only,4,6,43,25,49,79,77,59,33
177,2025-10-05 21:18:35,LED+UV,0,0,0,0,0,0,0,0,0
177,2025-10-05 21:18:35,LED+UV,1,28,37,28,24,16,14,15,9
177,2025-10-05 21:18:35,LED+UV,2,28,37,28,24,16,14,15,9
177,2025-10-05 21:18:35,LED+UV,3,28,37,28,24,16,14,15,9
177,2025-10-05 21:18:35,LED+UV,4,28,37,28,24,17,15,16,9
178,2025-10-05 21:19:34,LED Only,0,30,40,30,27,17,15,16,9
178,2025-10-05 21:19:34,LED Only,1,28,37,29,24,16,15,15,9
178,2025-10-05 21:19:34,LED Only,2,28,37,29,24,17,15,16,9
178,2025-10-05 21:19:34,LED Only,3,35,81,54,74,94,92,74,42
178,2025-10-05 21:19:34,LED Only,4,6,45,25,49,79,76,59,33
178,2025-10-05 21:19:34,UV Only,0,6,44,25,49,79,76,59,33
178,2025-10-05 21:19:34,UV Only,1,6,44,25,49,79,76,59,33
178,2025-10-05 21:19:34,UV Only,2,6,44,25,49,79,76,59,33
178,2025-10-05 21:19:34,UV Only,3,0,0,0,0,0,0,0,0
178,2025-10-05 21:19:34,UV Only,4,0,0,0,0,0,0,0,0
178,2025-10-05 21:19:34,LED+UV,0,0,0,0,0,0,0,0,0
178,2025-10-05 21:19:34,LED+UV,1,0,0,0,0,0,0,0,0
178,2025-10-05 21:19:34,LED+UV,2,0,0,0,0,0,0,0,0
178,2025-10-05 21:19:34,LED+UV,3,0,0,0,0,0,0,0,0
178,2025-10-05 21:19:34,LED+UV,4,0,0,0,0,0,0,0,0
179,2025-10-05 21:20:34,LED Only,0,28,36,28,24,16,15,15,8
179,2025-10-05 21:20:34,LED Only,1,0,0,0,0,0,0,0,0
179,2025-10-05 21:20:34,LED Only,2,6,44,25,49,79,76,59,33
179,2025-10-05 21:20:34,LED Only,3,6,44,25,49,79,76,59,33
179,2025-10-05 21:20:34,LED Only,4,6,43,25,49,79,76,59,33
179,2025-10-05 21:20:34,UV Only,0,6,44,25,49,79,76,59,33
179,2025-10-05 21:20:34,UV Only,1,6,44,25,49,79,76,59,33
179,2025-10-05 21:20:34,UV Only,2,0,0,0,0,0,0,0,0
179,2025-10-05 21:20:34,UV Only,3,0,0,0,0,0,0,0,0
179,2025-10-05 21:20:34,UV Only,4,0,0,0,0,0,0,0,0
179,2025-10-05 21:20:34,LED+UV,0,30,40,30,26,17,15,16,9
179,2025-10-05 21:20:34,LED+UV,1,30,40,30,26,17,15,16,9
179,2025-10-05 21:20:34,LED+UV,2,30,40,30,26,17,15,16,9
179,2025-10-05 21:20:34,LED+UV,3,0,0,0,0,0,0,0,0
179,2025-10-05 21:20:34,LED+UV,4,0,0,0,0,0,0,0,0
180,2025-10-05 21:21:34,LED Only,0,0,0,0,0,0,0,0,0
180,2025-10-05 21:21:34,LED Only,1,0,0,0,0,0,0,0,0
180,2025-10-05 21:21:34,LED Only,2,6,44,25,49,79,77,59,33
180,2025-10-05 21:21:34,LED Only,3,6,44,25,49,79,77,59,33
180,2025-10-05 21:21:34,LED Only,4,6,44,25,49,79,76,59,33
180,2025-10-05 21:21:34,UV Only,0,6,44,25,49,79,76,59,33
180,2025-10-05 21:21:34,UV Only,1,6,44,25,49,79,76,59,33
180,2025-10-05 21:21:34,UV Only,2,0,0,0,0,0,0,0,0
180,2025-10-05 21:21:34,UV Only,3,0,0,0,0,0,0,0,0
180,2025-10-05 21:21:34,UV Only,4,0,0,0,0,0,0,0,0
180,2025-10-05 21:21:34,LED+UV,0,30,39,30,26,17,15,16,9
180,2025-10-05 21:21:34,LED+UV,1,30,39,30,27,17,15,16,9
180,2025-10-05 21:21:34,LED+UV,2,30,39,30,27,17,15,16,9
180,2025-10-05 21:21:34,LED+UV,3,30,39,30,27,17,15,16,9
180,2025-10-05 21:21:34,LED+UV,4,0,0,0,0,0,0,0,0
181,2025-10-05 21:22:35,LED Only,0,0,0,0,0,0,0,0,0
181,2025-10-05 21:22:35,LED Only,1,0,0,0,0,0,0,0,0
181,2025-10-05 21:22:35,LED Only,2,6,44,25,49,79,77,59,33
181,2025-10-05 21:22:35,LED Only,3,6,44,25,49,79,76,59,33
181,2025-10-05 21:22:35,LED Only,4,6,44,25,49,79,76,59,33
181,2025-10-05 21:22:35,UV Only,0,6,45,25,49,79,76,59,33
181,2025-10-05 21:22:35,UV Only,1,6,45,25,49,79,76,59,33
181,2025-10-05 21:22:35,UV Only,2,7,44,25,49,79,76,59,33
181,2025-10-05 21:22:35,UV Only,3,7,44,25,49,79,76,59,33
181,2025-10-05 21:22:35,UV Only,4,7,44,25,49,79,76,59,33
181,2025-10-05 21:22:35,LED+UV,0,0,0,0,0,0,0,0,0
181,2025-10-05 21:22:35,LED+UV,1,28,37,28,25,16,14,15,8
181,2025-10-05 21:22:35,LED+UV,2,28,37,28,25,16,14,15,8
181,2025-10-05 21:22:35,LED+UV,3,28,37,28,25,16,14,15,8
181,2025-10-05 21:22:35,LED+UV,4,30,38,30,26,17,15,16,9
182,2025-10-05 21:23:34,LED Only,0,30,39,30,27,16,15,15,8
182,2025-10-05 21:23:34,LED Only,1,28,37,29,25,16,15,16,9
182,2025-10-05 21:23:34,LED Only,2,28,37,29,25,17,15,16,9
182,2025-10-05 21:23:34,LED Only,3,30,40,30,26,17,15,17,9
182,2025-10-05 21:23:34,LED Only,4,30,39,30,26,17,16,17,9
182,2025-10-05 21:23:34,UV Only,0,30,39,30,26,16,15,15,9
182,2025-10-05 21:23:34,UV Only,1,30,39,30,26,16,15,15,9
182,2025-10-05 21:23:34,UV Only,2,28,37,29,24,16,15,15,9
182,2025-10-05 21:23:34,UV Only,3,28,37,29,24,16,15,15,9
182,2025-10-05 21:23:34,UV Only,4,28,37,29,24,16,15,15,9
182,2025-10-05 21:23:34,LED+UV,0,30,39,30,26,17,15,16,9
182,2025-10-05 21:23:34,LED+UV,1,30,40,31,26,17,15,16,9
182,2025-10-05 21:23:34,LED+UV,2,30,40,31,26,17,15,16,9
182,2025-10-05 21:23:34,LED+UV,3,30,40,31,26,17,15,16,9
182,2025-10-05 21:23:34,LED+UV,4,30,40,30,26,17,15,16,9
183,2025-10-05 21:24:36,LED Only,0,28,37,28,24,16,15,16,9
183,2025-10-05 21:24:36,LED Only,1,0,0,0,0,0,0,0,0
183,2025-10-05 21:24:36,LED Only,2,6,44,25,49,79,76,59,33
183,2025-10-05 21:24:36,LED Only,3,6,44,25,49,79,76,59,33
183,2025-10-05 21:24:36,LED Only,4,6,44,25,49,79,77,59,33
183,2025-10-05 21:24:36,UV Only,0,6,44,25,49,79,76,59,33
183,2025-10-05 21:24:36,UV Only,1,6,44,25,49,79,76,59,33
183,2025-10-05 21:24:36,UV Only,2,0,0,0,0,0,0,0,0
183,2025-10-05 21:24:36,UV Only,3,0,0,0,0,0,0,0,0
183,2025-10-05 21:24:36,UV Only,4,0,0,0,0,0,0,0,0
183,2025-10-05 21:24:36,LED+UV,0,28,38,29,24,16,15,15,8
183,2025-10-05 21:24:36,LED+UV,1,28,38,29,24,16,15,15,8
183,2025-10-05 21:24:36,LED+UV,2,28,38,29,24,16,15,15,8
183,2025-10-05 21:24:36,LED+UV,3,28,37,29,25,16,15,16,9
183,2025-10-05 21:24:36,LED+UV,4,28,37,29,25,16,15,16,9
184,2025-10-05 21:25:35,LED Only,0,0,0,0,0,0,0,0,0
184,2025-10-05 21:25:35,LED Only,1,6,44,25,49,79,77,59,33
184,2025-10-05 21:25:35,LED Only,2,6,44,25,49,79,77,59,33
184,2025-10-05 21:25:35,LED Only,3,6,44,25,49,79,76,59,33
184,2025-10-05 21:25:35,LED Only,4,6,43,25,49,79,76,59,33
184,2025-10-05 21:25:35,UV Only,0,6,44,25,49,79,76,59,33
184,2025-10-05 21:25:35,UV Only,1,6,44,25,49,79,76,59,33
184,2025-10-05 21:25:35,UV Only,2,0,0,0,0,0,0,0,0
184,2025-10-05 21:25:35,UV Only,3,0,0,0,0,0,0,0,0
184,2025-10-05 21:25:35,UV Only,4,0,0,0,0,0,0,0,0
184,2025-10-05 21:25:35,LED+UV,0,30,39,30,26,16,14,15,9
184,2025-10-05 21:25:35,LED+UV,1,30,39,30,26,16,14,15,9
184,2025-10-05 21:25:35,LED+UV,2,30,39,30,26,16,14,15,9
184,2025-10-05 21:25:35,LED+UV,3,30,39,30,26,16,14,15,9
184,2025-10-05 21:25:35,LED+UV,4,0,0,0,0,0,0,0,0
185,2025-10-05 21:26:35,LED Only,0,0,0,0,0,0,0,0,0
185,2025-10-05 21:26:35,LED Only,1,0,0,0,0,0,0,0,0
185,2025-10-05 21:26:35,LED Only,2,0,0,0,0,0,0,0,0
185,2025-10-05 21:26:35,LED Only,3,6,43,25,49,79,77,59,33
185,2025-10-05 21:26:35,LED Only,4,6,43,25,49,79,76,59,33
185,2025-10-05 21:26:35,UV Only,0,6,43,25,49,79,77,59,33
185,2025-10-05 21:26:35,UV Only,1,6,43,25,49,79,77,59,33
185,2025-10-05 21:26:35,UV Only,2,6,44,25,49,79,76,59,33
185,2025-10-05 21:26:35,UV Only,3,6,44,25,49,79,76,59,33
185,2025-10-05 21:26:35,UV Only,4,6,44,25,49,79,76,59,33
185,2025-10-05 21:26:35,LED+UV,0,0,0,0,0,0,0,0,0
185,2025-10-05 21:26:35,LED+UV,1,0,0,0,0,0,0,0,0
185,2025-10-05 21:26:35,LED+UV,2,0,0,0,0,0,0,0,0
185,2025-10-05 21:26:35,LED+UV,3,28,37,28,24,16,14,15,9
185,2025-10-05 21:26:35,LED+UV,4,28,37,28,24,16,14,15,9
186,2025-10-05 21:27:34,LED Only,0,0,0,0,0,0,0,0,0
186,2025-10-05 21:27:34,LED Only,1,0,0,0,0,0,0,0,0
186,2025-10-05 21:27:34,LED Only,2,6,44,25,49,79,76,59,33
186,2025-10-05 21:27:34,LED Only,3,6,43,25,49,79,76,59,33
186,2025-10-05 21:27:34,LED Only,4,6,44,25,49,79,77,59,33
186,2025-10-05 21:27:34,UV Only,0,6,43,25,49,79,76,59,33
186,2025-10-05 21:27:34,UV Only,1,6,43,25,49,79,76,59,33
186,2025-10-05 21:27:34,UV Only,2,6,43,25,49,79,76,59,33
186,2025-10-05 21:27:34,UV Only,3,0,0,0,0,0,0,0,0
186,2025-10-05 21:27:34,UV Only,4,0,0,0,0,0,0,0,0
186,2025-10-05 21:27:34,LED+UV,0,26,34,26,23,16,14,15,8
186,2025-10-05 21:27:34,LED+UV,1,28,37,28,25,17,15,16,9
186,2025-10-05 21:27:34,LED+UV,2,28,37,28,25,17,15,16,9
186,2025-10-05 21:27:34,LED+UV,3,28,37,28,25,17,15,16,9
186,2025-10-05 21:27:34,LED+UV,4,30,39,31,26,17,15,16,9
187,2025-10-05 21:28:35,LED Only,0,0,0,0,0,0,0,0,0
187,2025-10-05 21:28:35,LED Only,1,6,44,25,49,79,76,59,33
187,2025-10-05 21:28:35,LED Only,2,6,44,25,49,79,76,59,33
187,2025-10-05 21:28:35,LED Only,3,6,44,25,49,79,77,59,33
187,2025-10-05 21:28:35,LED Only,4,6,44,25,49,79,76,59,33
187,2025-10-05 21:28:35,UV Only,0,6,44,25,49,79,76,59,33
187,2025-10-05 21:28:35,UV Only,1,6,44,25,49,79,76,59,33
187,2025-10-05 21:28:35,UV Only,2,0,0,0,0,0,0,0,0
187,2025-10-05 21:28:35,UV Only,3,0,0,0,0,0,0,0,0
187,2025-10-05 21:28:35,UV Only,4,0,0,0,0,0,0,0,0
187,2025-10-05 21:28:35,LED+UV,0,28,37,28,25,17,15,16,9
187,2025-10-05 21:28:35,LED+UV,1,28,37,28,25,17,15,16,9
187,2025-10-05 21:28:35,LED+UV,2,28,37,28,25,17,15,16,9
187,2025-10-05 21:28:35,LED+UV,3,0,0,0,0,0,0,0,0
187,2025-10-05 21:28:35,LED+UV,4,0,0,0,0,0,0,0,0
188,2025-10-05 21:29:35,LED Only,0,0,0,0,0,0,0,0,0
188,2025-10-05 21:29:35,LED Only,1,0,0,0,0,0,0,0,0
188,2025-10-05 21:29:35,LED Only,2,6,44,25,49,79,76,59,33
188,2025-10-05 21:29:35,LED Only,3,6,44,25,49,79,76,59,33
188,2025-10-05 21:29:35,LED Only,4,6,44,25,49,79,76,59,33
188,2025-10-05 21:29:35,UV Only,0,6,45,25,49,79,76,59,33
188,2025-10-05 21:29:35,UV Only,1,6,45,25,49,79,76,59,33
188,2025-10-05 21:29:35,UV Only,2,0,0,0,0,0,0,0,0
188,2025-10-05 21:29:35,UV Only,3,0,0,0,0,0,0,0,0
188,2025-10-05 21:29:35,UV Only,4,0,0,0,0,0,0,0,0
188,2025-10-05 21:29:35,LED+UV,0,28,37,29,24,16,15,16,9
188,2025-10-05 21:29:35,LED+UV,1,28,37,29,24,16,15,16,9
188,2025-10-05 21:29:35,LED+UV,2,28,37,29,24,16,15,16,9
188,2025-10-05 21:29:35,LED+UV,3,28,37,29,24,16,15,16,9
188,2025-10-05 21:29:35,LED+UV,4,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED Only,0,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED Only,1,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED Only,2,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED Only,3,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED Only,4,6,44,25,49,79,76,59,33
189,2025-10-05 21:30:34,UV Only,0,6,44,25,49,79,76,59,33
189,2025-10-05 21:30:34,UV Only,1,6,44,25,49,79,76,59,33
189,2025-10-05 21:30:34,UV Only,2,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,UV Only,3,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,UV Only,4,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED+UV,0,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED+UV,1,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED+UV,2,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED+UV,3,0,0,0,0,0,0,0,0
189,2025-10-05 21:30:34,LED+UV,4,28,37,29,24,17,16,17,9
190,2025-10-05 21:31:34,LED Only,0,0,0,0,0,0,0,0,0
190,2025-10-05 21:31:34,LED Only,1,0,0,0,0,0,0,0,0
190,2025-10-05 21:31:34,LED Only,2,6,44,25,49,79,76,59,33
190,2025-10-05 21:31:34,LED Only,3,6,44,25,49,79,76,59,33
190,2025-10-05 21:31:34,LED Only,4,6,44,25,49,79,76,59,33
190,2025-10-05 21:31:34,UV Only,0,6,43,25,49,79,76,59,33
190,2025-10-05 21:31:34,UV Only,1,6,43,25,49,79,76,59,33
190,2025-10-05 21:31:34,UV Only,2,6,43,25,49,79,76,59,33
190,2025-10-05 21:31:34,UV Only,3,0,0,0,0,0,0,0,0
190,2025-10-05 21:31:34,UV Only,4,0,0,0,0,0,0,0,0
190,2025-10-05 21:31:34,LED+UV,0,30,39,30,25,17,15,16,9
190,2025-10-05 21:31:34,LED+UV,1,28,37,28,25,17,15,16,9
190,2025-10-05 21:31:34,LED+UV,2,28,37,28,25,17,15,16,9
190,2025-10-05 21:31:34,LED+UV,3,28,37,28,25,17,15,16,9
190,2025-10-05 21:31:34,LED+UV,4,30,39,30,26,17,15,16,9
191,2025-10-05 21:33:34,LED Only,0,0,0,0,0,0,0,0,0
191,2025-10-05 21:33:34,LED Only,1,0,0,0,0,0,0,0,0
191,2025-10-05 21:33:34,LED Only,2,6,43,25,49,79,76,59,33
191,2025-10-05 21:33:34,LED Only,3,6,44,25,49,79,76,59,33
191,2025-10-05 21:33:34,LED Only,4,6,44,25,49,79,76,59,33
191,2025-10-05 21:33:34,UV Only,0,6,43,25,49,79,76,59,33
191,2025-10-05 21:33:34,UV Only,1,6,43,25,49,79,76,59,33
191,2025-10-05 21:33:34,UV Only,2,6,44,25,49,79,76,59,33
191,2025-10-05 21:33:34,UV Only,3,6,44,25,49,79,76,59,33
191,2025-10-05 21:33:34,UV Only,4,6,44,25,49,79,76,59,33
191,2025-10-05 21:33:34,LED+UV,0,0,0,0,0,0,0,0,0
191,2025-10-05 21:33:34,LED+UV,1,0,0,0,0,0,0,0,0
191,2025-10-05 21:33:34,LED+UV,2,0,0,0,0,0,0,0,0
191,2025-10-05 21:33:34,LED+UV,3,28,37,28,25,16,15,16,8
191,2025-10-05 21:33:34,LED+UV,4,28,37,28,25,16,15,16,8
191,2025-10-05 21:33:34,LED+UV,5,28,37,28,25,16,15,16,8
191,2025-10-05 21:33:34,LED+UV,6,28,37,28,25,16,15,16,8
192,2025-10-05 21:34:34,LED Only,0,30,40,30,26,16,15,16,9
192,2025-10-05 21:34:34,LED Only,1,28,37,29,24,16,15,16,9
192,2025-10-05 21:34:34,LED Only,2,28,37,29,24,17,15,16,9
192,2025-10-05 21:34:34,LED Only,3,35,81,54,74,94,92,74,42
192,2025-10-05 21:34:34,LED Only,4,6,44,25,49,79,76,59,33
192,2025-10-05 21:34:34,UV Only,0,6,44,25,49,79,76,59,33
192,2025-10-05 21:34:34,UV Only,1,6,44,25,49,79,76,59,33
192,2025-10-05 21:34:34,UV Only,2,0,0,0,0,0,0,0,0
192,2025-10-05 21:34:34,UV Only,3,0,0,0,0,0,0,0,0
192,2025-10-05 21:34:34,UV Only,4,0,0,0,0,0,0,0,0
192,2025-10-05 21:34:34,LED+UV,0,30,39,30,26,16,14,15,9
192,2025-10-05 21:34:34,LED+UV,1,30,39,30,26,16,14,15,9
192,2025-10-05 21:34:34,LED+UV,2,30,39,30,26,16,14,15,9
192,2025-10-05 21:34:34,LED+UV,3,30,39,30,26,16,14,15,9
192,2025-10-05 21:34:34,LED+UV,4,28,37,28,24,16,16,16,9
193,2025-10-05 21:35:35,LED Only,0,0,0,0,0,0,0,0,0
193,2025-10-05 21:35:35,LED Only,1,0,0,0,0,0,0,0,0
193,2025-10-05 21:35:35,LED Only,2,0,0,0,0,0,0,0,0
193,2025-10-05 21:35:35,LED Only,3,0,0,0,0,0,0,0,0
193,2025-10-05 21:35:35,LED Only,4,0,0,0,0,0,0,0,0
